"Proposal Name","Name","Inventory: Name","Account: Account Name","Unit Type"
"BLR/EW/01828/2","BLR/EW/DD/01/026","BLR/EW/DD/01/026","Lithium Technologies India R&D Pvt. Ltd","Dedicated Desk"
"BLR/EW/01785/1","BLR/EW/CPB1/286","BLR/EW/CPB1/286","Lithium Technologies India R&D Pvt. Ltd","Bike Parking"
"BLR/EW/02004/1","BLR/EW/BP3/003.2","BLR/EW/BP3/003.2","Lagom Labs Pvt Ltd","Bike Parking"
"BLR/EW/02004/1","BLR/EW/BP3/003.2","BLR/EW/BP3/003.2","Lagom Labs Pvt Ltd","Bike Parking"
"BLR/EW/01304/1","BLR/EW/DD/02/093","BLR/EW/DD/02/093","Lagom Labs Pvt Ltd","Dedicated Desk"
"BLR/EW/01304/1","BLR/EW/DD/02/092","BLR/EW/DD/02/092","Lagom Labs Pvt Ltd","Dedicated Desk"
"BLR/EW/01304/1","BLR/EW/DD/02/091","BLR/EW/DD/02/091","Lagom Labs Pvt Ltd","Dedicated Desk"
"BLR/EW/01304/1","BLR/EW/DD/02/090","BLR/EW/DD/02/090","Lagom Labs Pvt Ltd","Dedicated Desk"
"BLR/EW/01304/1","BLR/EW/DD/02/089","BLR/EW/DD/02/089","Lagom Labs Pvt Ltd","Dedicated Desk"
"BLR/EW/01304/1","BLR/EW/DD/02/088","BLR/EW/DD/02/088","Lagom Labs Pvt Ltd","Dedicated Desk"
"BLR/EW/01306/1","BLR/EW/PS/02/034","BLR/EW/PS/02/034","CIIE Advisors Private Limited","Private Studio"
"BLR/EW/01306/1","BLR/EW/PS/01/031","BLR/EW/PS/01/031","CIIE Advisors Private Limited","Private Studio"
"BLR/EW/00813/1","BLR/EW/FD/00/017","BLR/EW/FD/00/017","Sowmya Krishnan","Flexible Desk"
"BLR/EW/00821/1","BLR/EW/PS/01/008","BLR/EW/PS/01/008","Age Consulting Inc.","Private Studio"
"BLR/EW/00814/1","BLR/EW/FD/01/016","BLR/EW/FD/01/016","Rachit Mangal","Flexible Desk"
"BLR/EW/00819/1","BLR/EW/DD/00/014","BLR/EW/DD/00/014","Ms. Subhasri K V","Dedicated Desk"
"BLR/EW/00911/1","BLR/EW/FD/01/005","BLR/EW/FD/01/005","Stealth","Flexible Desk"
"BLR/EW/00834/1","BLR/EW/CPB1/MP310","BLR/EW/CPB1/MP310","Sanctorum Management LLP","Car Parking"
"BLR/EW/00834/1","BLR/EW/CPB1/MP309","BLR/EW/CPB1/MP309","Sanctorum Management LLP","Car Parking"
"BLR/EW/00834/1","BLR/EW/FD/01/003","BLR/EW/FD/01/003","Sanctorum Management LLP","Flexible Desk"
"BLR/EW/00834/1","BLR/EW/FD/01/002","BLR/EW/FD/01/002","Sanctorum Management LLP","Flexible Desk"
"BLR/EW/00835/1","BLR/EW/FC/00/007","BLR/EW/FC/00/007","Arnesta Exim Private Limited","Flexible Chair"
"BLR/EW/00872/1","BLR/EW/IN/PS/00/001","BLR/EW/IN/PS/00/001","Sri TRANS TECH PVT LTD","Private Studio"
"BLR/EW/02564/1","BLR/EW/FD/01/049","BLR/EW/FD/01/049","ScaleneWorks People Solution LLP","Flexible Desk"
"BLR/EW/02564/1","BLR/EW/FD/01/048","BLR/EW/FD/01/048","ScaleneWorks People Solution LLP","Flexible Desk"
"BLR/EW/02564/1","BLR/EW/FD/01/047","BLR/EW/FD/01/047","ScaleneWorks People Solution LLP","Flexible Desk"
"BLR/EW/02564/1","BLR/EW/FD/01/046","BLR/EW/FD/01/046","ScaleneWorks People Solution LLP","Flexible Desk"
"BLR/EW/02564/1","BLR/EW/FD/01/045","BLR/EW/FD/01/045","ScaleneWorks People Solution LLP","Flexible Desk"
"BLR/EW/02564/1","BLR/EW/FD/01/044","BLR/EW/FD/01/044","ScaleneWorks People Solution LLP","Flexible Desk"
"BLR/EW/02564/1","BLR/EW/FD/01/018","BLR/EW/FD/01/018","ScaleneWorks People Solution LLP","Flexible Desk"
"BLR/EW/02564/1","BLR/EW/FD/01/017","BLR/EW/FD/01/017","ScaleneWorks People Solution LLP","Flexible Desk"
"BLR/EW/02564/1","BLR/EW/FD/01/016","BLR/EW/FD/01/016","ScaleneWorks People Solution LLP","Flexible Desk"
"BLR/EW/02564/1","BLR/EW/FD/01/015","BLR/EW/FD/01/015","ScaleneWorks People Solution LLP","Flexible Desk"
"BLR/EW/00843/1","BLR/EW/PS/00/015","BLR/EW/PS/00/015","Agile Cockpit Software services Pvt Ltd","Private Studio"
"BLR/EW/00843/1","BLR/EW/PS/00/013","BLR/EW/PS/00/013","Agile Cockpit Software services Pvt Ltd","Private Studio"
"BLR/EW/00843/1","BLR/EW/CPB1/244.2","BLR/EW/CPB1/244.2","Agile Cockpit Software services Pvt Ltd","Bike Parking"
"BLR/EW/00843/1","BLR/EW/CPB1/246.1","BLR/EW/CPB1/246.1","Agile Cockpit Software services Pvt Ltd","Bike Parking"
"BLR/EW/00843/1","BLR/EW/CPB1/245.4","BLR/EW/CPB1/245.4","Agile Cockpit Software services Pvt Ltd","Bike Parking"
"BLR/EW/00843/1","BLR/EW/CPB1/245.3","BLR/EW/CPB1/245.3","Agile Cockpit Software services Pvt Ltd","Bike Parking"
"BLR/EW/00843/1","BLR/EW/CPB1/245.2","BLR/EW/CPB1/245.2","Agile Cockpit Software services Pvt Ltd","Bike Parking"
"BLR/EW/00843/1","BLR/EW/CPB1/245.1","BLR/EW/CPB1/245.1","Agile Cockpit Software services Pvt Ltd","Bike Parking"
"BLR/EW/00843/1","BLR/EW/CPB1/244.3","BLR/EW/CPB1/244.3","Agile Cockpit Software services Pvt Ltd","Bike Parking"
"BLR/EW/00843/1","BLR/EW/CPB1/244.4","BLR/EW/CPB1/244.4","Agile Cockpit Software services Pvt Ltd","Bike Parking"
"BLR/EW/00843/1","BLR/EW/CPB1/MP322","BLR/EW/CPB1/MP322","Agile Cockpit Software services Pvt Ltd","Car Parking"
"BLR/EW/00843/1","BLR/EW/CPB1/MP321","BLR/EW/CPB1/MP321","Agile Cockpit Software services Pvt Ltd","Car Parking"
"BLR/EW/00843/1","BLR/EW/CPB1/MP320","BLR/EW/CPB1/MP320","Agile Cockpit Software services Pvt Ltd","Car Parking"
"BLR/EW/00843/1","BLR/EW/CPB1/MP319","BLR/EW/CPB1/MP319","Agile Cockpit Software services Pvt Ltd","Car Parking"
"BLR/EW/00840/1","BLR/EW/PS/00/016","BLR/EW/PS/00/016","itelligence India Software Solutions Private Limited","Private Studio"
"BLR/EW/02144/2","BLR/EW/CP3/245","BLR/EW/CP3/245","itelligence India Software Solutions Private Limited","Car Parking"
"BLR/EW/02144/2","BLR/EW/BP3/001.4","BLR/EW/BP3/001.4","itelligence India Software Solutions Private Limited","Bike Parking"
"BLR/EW/02144/2","BLR/EW/BP3/002.1","BLR/EW/BP3/002.1","itelligence India Software Solutions Private Limited","Bike Parking"
"BLR/EW/02144/2","BLR/EW/BP3/001.3","BLR/EW/BP3/001.3","itelligence India Software Solutions Private Limited","Bike Parking"
"BLR/EW/02144/2","BLR/EW/BP3/001.2","BLR/EW/BP3/001.2","itelligence India Software Solutions Private Limited","Bike Parking"
"BLR/EW/02144/2","BLR/EW/BP3/001.1","BLR/EW/BP3/001.1","itelligence India Software Solutions Private Limited","Bike Parking"
"BLR/EW/02067/1","BLR/EW/PS/02/004","BLR/EW/PS/02/004","itelligence India Software Solutions Private Limited","Private Studio"
"BLR/EW/00906/1","BLR/EW/CPB1/MP323","BLR/EW/CPB1/MP323","itelligence India Software Solutions Private Limited","Car Parking"
"BLR/EW/00906/1","BLR/EW/CPB1/251.4","BLR/EW/CPB1/251.4","itelligence India Software Solutions Private Limited","Bike Parking"
"BLR/EW/00906/1","BLR/EW/CPGF/148.1","BLR/EW/CPGF/148.1","itelligence India Software Solutions Private Limited","Bike Parking"
"BLR/EW/00906/1","BLR/EW/CPGF/148.2","BLR/EW/CPGF/148.2","itelligence India Software Solutions Private Limited","Bike Parking"
"BLR/EW/00863/2","BLR/EW/FD/00/041","BLR/EW/FD/00/041","Curious Venture","Flexible Desk"
"BLR/EW/00863/2","BLR/EW/FD/00/040","BLR/EW/FD/00/040","Curious Venture","Flexible Desk"
"BLR/EW/00863/2","BLR/EW/FD/00/039","BLR/EW/FD/00/039","Curious Venture","Flexible Desk"
"BLR/EW/01132/2","BLR/EW/DD/01/003","BLR/EW/DD/01/003","CityInfo","Dedicated Desk"
"BLR/EW/01319/1","BLR/EW/PS/01/024","BLR/EW/PS/01/024","CityInfo","Private Studio"
"BLR/EW/01319/1","BLR/EW/PS/01/023","BLR/EW/PS/01/023","CityInfo","Private Studio"
"BLR/EW/01319/1","BLR/EW/PS/01/022","BLR/EW/PS/01/022","CityInfo","Private Studio"
"BLR/EW/01132/2","BLR/EW/CPB1/MP313","BLR/EW/CPB1/MP313","CityInfo","Car Parking"
"BLR/EW/02240/1","BLR/EW/PS/01/038","BLR/EW/PS/01/038","Quartic.ai","Private Studio"
"BLR/EW/02240/1","BLR/EW/PS/01/032","BLR/EW/PS/01/032","Quartic.ai","Private Studio"
"BLR/EW/02244/1","BLR/EW/FD/01/023","BLR/EW/FD/01/023","Blitzpath Innovations Private Limited","Flexible Desk"
"BLR/EW/00409/1","BLR/EW/PS/01/045","BLR/EW/PS/01/045","Salesforce","Private Studio"
"BLR/EW/00409/1","BLR/EW/PS/01/044","BLR/EW/PS/01/044","Salesforce","Private Studio"
"BLR/EW/00409/1","BLR/EW/PS/01/043","BLR/EW/PS/01/043","Salesforce","Private Studio"
"BLR/EW/00409/1","BLR/EW/PS/01/042","BLR/EW/PS/01/042","Salesforce","Private Studio"
"BLR/EW/00409/1","BLR/EW/PS/01/041","BLR/EW/PS/01/041","Salesforce","Private Studio"
"BLR/EW/00409/1","BLR/EW/PS/01/040","BLR/EW/PS/01/040","Salesforce","Private Studio"
"BLR/EW/00409/1","BLR/EW/PS/01/039","BLR/EW/PS/01/039","Salesforce","Private Studio"
"BLR/EW/00409/1","BLR/EW/PS/01/038","BLR/EW/PS/01/038","Salesforce","Private Studio"
"BLR/EW/00409/1","BLR/EW/PS/01/037","BLR/EW/PS/01/037","Salesforce","Private Studio"
"BLR/EW/00409/1","BLR/EW/PS/01/036","BLR/EW/PS/01/036","Salesforce","Private Studio"
"BLR/EW/00409/1","BLR/EW/PS/01/035","BLR/EW/PS/01/035","Salesforce","Private Studio"
"BLR/EW/00409/1","BLR/EW/PS/01/018","BLR/EW/PS/01/018","Salesforce","Private Studio"
"BLR/EW/00409/1","BLR/EW/PS/01/017","BLR/EW/PS/01/017","Salesforce","Private Studio"
"BLR/EW/00409/1","BLR/EW/PS/01/016","BLR/EW/PS/01/016","Salesforce","Private Studio"
"BLR/EW/00409/1","Telephony 1st Floor","Telephony 1st Floor","Salesforce","Telephony"
"BLR/EW/00409/1","BLR/EW/BP3/002.1","BLR/EW/BP3/002.1","Salesforce","Bike Parking"
"BLR/EW/00409/1","BLR/EW/CP3/235","BLR/EW/CP3/235","Salesforce","Car Parking"
"BLR/EW/01466/1","BLR/EW/CP3/013","BLR/EW/CP3/013","Kiran Kumar","Car Parking"
"BLR/EW/01344/2","BLR/EW/DD/01/045","BLR/EW/DD/01/045","Kiran Kumar","Dedicated Desk"
"BLR/EW/00476/1","Community Lounge","Community Lounge","Elcinco Inc","Lounge"
"BLR/EW/00474/1","Community Lounge","Community Lounge","Elcinco Inc","Lounge"
"BLR/EW/00406/4","BLR/EW/PS/01/041","BLR/EW/PS/01/041","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/4","BLR/EW/PS/01/039","BLR/EW/PS/01/039","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/4","BLR/EW/PS/01/042","BLR/EW/PS/01/042","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00623/3","BLR/EW/PS/01/041","BLR/EW/PS/01/041","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00623/3","BLR/EW/PS/01/040","BLR/EW/PS/01/040","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/01329/1","BLR/EW/PS/01/018","BLR/EW/PS/01/018","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/01545/1","BLR/EW/CPB1/MP318","BLR/EW/CPB1/MP318","LinkDigi Spaces Private Limited","Car Parking"
"BLR/EW/01329/1","BLR/EW/FC/00/001","BLR/EW/FC/00/001","LinkDigi Spaces Private Limited","Flexible Chair"
"BLR/EW/01327/1","BLR/EW/PS/01/041","BLR/EW/PS/01/041","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/01327/1","BLR/EW/PS/01/040","BLR/EW/PS/01/040","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/01327/1","BLR/EW/PS/01/039","BLR/EW/PS/01/039","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/11","BLR/EW/PS/01/039","BLR/EW/PS/01/039","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/10","BLR/EW/PS/01/010","BLR/EW/PS/01/010","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/10","BLR/EW/PS/01/009","BLR/EW/PS/01/009","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/10","BLR/EW/PS/01/008","BLR/EW/PS/01/008","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/10","BLR/EW/PS/01/006","BLR/EW/PS/01/006","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/10","BLR/EW/PS/01/005","BLR/EW/PS/01/005","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/10","BLR/EW/PS/01/004","BLR/EW/PS/01/004","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/10","BLR/EW/PS/01/003","BLR/EW/PS/01/003","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/6","Telephony 1st Floor","Telephony 1st Floor","LinkDigi Spaces Private Limited","Telephony"
"BLR/EW/00406/6","BLR/EW/PS/01/035","BLR/EW/PS/01/035","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/6","BLR/EW/PS/01/019","BLR/EW/PS/01/019","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/6","BLR/EW/PS/01/018","BLR/EW/PS/01/018","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/6","BLR/EW/PS/01/017","BLR/EW/PS/01/017","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/6","BLR/EW/PS/01/016","BLR/EW/PS/01/016","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/7","BLR/EW/PS/01/038","BLR/EW/PS/01/038","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/7","BLR/EW/PS/01/037","BLR/EW/PS/01/037","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/7","BLR/EW/PS/01/036","BLR/EW/PS/01/036","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/7","BLR/EW/PS/01/034","BLR/EW/PS/01/034","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/7","BLR/EW/PS/01/021","BLR/EW/PS/01/021","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/9","BLR/EW/PS/01/043","BLR/EW/PS/01/043","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/9","BLR/EW/PS/01/042","BLR/EW/PS/01/042","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/9","BLR/EW/PS/01/039","BLR/EW/PS/01/039","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/6","BLR/EW/BP3/002.1","BLR/EW/BP3/002.1","LinkDigi Spaces Private Limited","Bike Parking"
"BLR/EW/00406/6","BLR/EW/CP3/235","BLR/EW/CP3/235","LinkDigi Spaces Private Limited","Car Parking"
"BLR/EW/00406/8","BLR/EW/PS/01/041","BLR/EW/PS/01/041","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/8","BLR/EW/PS/01/040","BLR/EW/PS/01/040","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/5","BLR/EW/PS/01/041","BLR/EW/PS/01/041","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/5","BLR/EW/PS/01/040","BLR/EW/PS/01/040","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/5","BLR/EW/PS/01/039","BLR/EW/PS/01/039","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/5","BLR/EW/PS/01/038","BLR/EW/PS/01/038","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/5","BLR/EW/PS/01/037","BLR/EW/PS/01/037","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/5","BLR/EW/PS/01/036","BLR/EW/PS/01/036","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/3","BLR/EW/PS/01/041","BLR/EW/PS/01/041","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/3","BLR/EW/PS/01/040","BLR/EW/PS/01/040","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/2","BLR/EW/PS/01/038","BLR/EW/PS/01/038","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/2","BLR/EW/PS/01/037","BLR/EW/PS/01/037","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/2","BLR/EW/PS/01/036","BLR/EW/PS/01/036","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/2","BLR/EW/PS/01/034","BLR/EW/PS/01/034","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/2","BLR/EW/PS/01/021","BLR/EW/PS/01/021","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/1","BLR/EW/CP3/235","BLR/EW/CP3/235","LinkDigi Spaces Private Limited","Car Parking"
"BLR/EW/00406/1","BLR/EW/PS/01/035","BLR/EW/PS/01/035","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/1","BLR/EW/PS/01/019","BLR/EW/PS/01/019","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/1","BLR/EW/PS/01/018","BLR/EW/PS/01/018","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/1","BLR/EW/PS/01/017","BLR/EW/PS/01/017","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/1","BLR/EW/PS/01/016","BLR/EW/PS/01/016","LinkDigi Spaces Private Limited","Private Studio"
"BLR/EW/00406/1","BLR/EW/BP3/001.4","BLR/EW/BP3/001.4","LinkDigi Spaces Private Limited","Bike Parking"
"BLR/EW/00724/1","BLR/EW/PS/01/001","BLR/EW/PS/01/001","Gravity Consulting Pvt. Ltd.","Private Studio"
"BLR/EW/00724/1","BLR/EW/PS/00/015","BLR/EW/PS/00/015","Gravity Consulting Pvt. Ltd.","Private Studio"
"BLR/EW/00724/1","BLR/EW/PS/00/013","BLR/EW/PS/00/013","Gravity Consulting Pvt. Ltd.","Private Studio"
"BLR/EW/00724/1","BLR/EW/DD/01/044","BLR/EW/DD/01/044","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00724/1","BLR/EW/DD/01/043","BLR/EW/DD/01/043","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00724/1","BLR/EW/DD/01/042","BLR/EW/DD/01/042","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00724/1","BLR/EW/DD/01/041","BLR/EW/DD/01/041","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00724/1","BLR/EW/DD/01/040","BLR/EW/DD/01/040","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00724/1","BLR/EW/DD/01/039","BLR/EW/DD/01/039","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00724/1","BLR/EW/DD/01/038","BLR/EW/DD/01/038","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00724/1","BLR/EW/DD/01/037","BLR/EW/DD/01/037","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00724/1","BLR/EW/DD/01/036","BLR/EW/DD/01/036","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00724/1","BLR/EW/DD/01/035","BLR/EW/DD/01/035","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00724/1","BLR/EW/DD/01/034","BLR/EW/DD/01/034","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00724/1","BLR/EW/DD/01/033","BLR/EW/DD/01/033","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00724/1","BLR/EW/DD/01/032","BLR/EW/DD/01/032","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00724/1","BLR/EW/DD/01/031","BLR/EW/DD/01/031","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00724/1","BLR/EW/DD/01/030","BLR/EW/DD/01/030","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00724/1","BLR/EW/DD/01/029","BLR/EW/DD/01/029","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00724/1","BLR/EW/DD/01/028","BLR/EW/DD/01/028","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00724/1","BLR/EW/DD/01/027","BLR/EW/DD/01/027","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00724/1","BLR/EW/DD/01/026","BLR/EW/DD/01/026","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00724/1","BLR/EW/DD/01/025","BLR/EW/DD/01/025","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00713/2","BLR/EW/PS/01/045","BLR/EW/PS/01/045","Gravity Consulting Pvt. Ltd.","Private Studio"
"BLR/EW/00713/2","BLR/EW/FD/00/019","BLR/EW/FD/00/019","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/FD/00/018","BLR/EW/FD/00/018","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/FD/00/017","BLR/EW/FD/00/017","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/FD/00/016","BLR/EW/FD/00/016","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/FD/00/015","BLR/EW/FD/00/015","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/FD/00/014","BLR/EW/FD/00/014","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/FD/00/013","BLR/EW/FD/00/013","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/FD/00/012","BLR/EW/FD/00/012","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/FD/00/011","BLR/EW/FD/00/011","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/FD/00/010","BLR/EW/FD/00/010","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/FD/00/009","BLR/EW/FD/00/009","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/FD/00/008","BLR/EW/FD/00/008","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/FD/00/007","BLR/EW/FD/00/007","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/FD/00/006","BLR/EW/FD/00/006","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/FD/00/005","BLR/EW/FD/00/005","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/FD/00/004","BLR/EW/FD/00/004","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/FD/00/003","BLR/EW/FD/00/003","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/FD/00/002","BLR/EW/FD/00/002","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/FD/00/001","BLR/EW/FD/00/001","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/FD/00/025","BLR/EW/FD/00/025","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/FD/00/024","BLR/EW/FD/00/024","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/FD/00/023","BLR/EW/FD/00/023","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/FD/00/022","BLR/EW/FD/00/022","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/FD/00/021","BLR/EW/FD/00/021","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/FD/00/020","BLR/EW/FD/00/020","Gravity Consulting Pvt. Ltd.","Flexible Desk"
"BLR/EW/00713/2","BLR/EW/PS/00/016","BLR/EW/PS/00/016","Gravity Consulting Pvt. Ltd.","Private Studio"
"BLR/EW/00713/1","BLR/EW/DD/01/078","BLR/EW/DD/01/078","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00713/1","BLR/EW/DD/01/077","BLR/EW/DD/01/077","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00713/1","BLR/EW/DD/01/076","BLR/EW/DD/01/076","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00713/1","BLR/EW/DD/01/075","BLR/EW/DD/01/075","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00713/1","BLR/EW/DD/01/074","BLR/EW/DD/01/074","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00713/1","BLR/EW/DD/01/073","BLR/EW/DD/01/073","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00713/1","BLR/EW/DD/01/072","BLR/EW/DD/01/072","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00713/1","BLR/EW/DD/01/071","BLR/EW/DD/01/071","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00713/1","BLR/EW/DD/01/070","BLR/EW/DD/01/070","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00713/1","BLR/EW/DD/01/069","BLR/EW/DD/01/069","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00713/1","BLR/EW/DD/01/068","BLR/EW/DD/01/068","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00713/1","BLR/EW/DD/01/067","BLR/EW/DD/01/067","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00713/1","BLR/EW/DD/01/058","BLR/EW/DD/01/058","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00713/1","BLR/EW/DD/01/057","BLR/EW/DD/01/057","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00713/1","BLR/EW/DD/01/056","BLR/EW/DD/01/056","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
"BLR/EW/00713/1","BLR/EW/DD/01/055","BLR/EW/DD/01/055","Gravity Consulting Pvt. Ltd.","Dedicated Desk"
